source_file,source_relpath,action,keep_file,reason,approved_by_user
/Users/shidianjin/Documents/高考英语/2010·高考英语真题/2010年高考英语试卷（新课标Ⅱ卷）（空白卷）.doc,2010·高考英语真题/2010年高考英语试卷（新课标Ⅱ卷）（空白卷）.doc,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2010·高考英语真题/2010年高考英语试卷（新课标Ⅱ卷）（解析卷）.doc,2010·高考英语真题/2010年高考英语试卷（新课标Ⅱ卷）（解析卷）.doc,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2010·高考英语真题/2010年高考英语试卷（江苏）听力音频.mp3,2010·高考英语真题/2010年高考英语试卷（江苏）听力音频.mp3,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2010·高考英语真题/2010年高考英语试卷（江苏）（空白卷）.doc,2010·高考英语真题/2010年高考英语试卷（江苏）（空白卷）.doc,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2010·高考英语真题/2010年高考英语试卷（江苏）（解析卷）.doc,2010·高考英语真题/2010年高考英语试卷（江苏）（解析卷）.doc,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2010·高考英语真题/2010年高考英语试卷（浙江）（空白卷）.doc,2010·高考英语真题/2010年高考英语试卷（浙江）（空白卷）.doc,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2010·高考英语真题/2010年高考英语试卷（浙江）（解析卷）.doc,2010·高考英语真题/2010年高考英语试卷（浙江）（解析卷）.doc,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2010·高考英语真题/2010年高考英语试卷（湖南）听力音频.mp3,2010·高考英语真题/2010年高考英语试卷（湖南）听力音频.mp3,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2010·高考英语真题/2010年高考英语试卷（湖南）（空白卷）.doc,2010·高考英语真题/2010年高考英语试卷（湖南）（空白卷）.doc,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2010·高考英语真题/2010年高考英语试卷（湖南）（解析卷）.doc,2010·高考英语真题/2010年高考英语试卷（湖南）（解析卷）.doc,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2010·高考英语真题/2010年高考英语试卷（陕西）（空白卷）.doc,2010·高考英语真题/2010年高考英语试卷（陕西）（空白卷）.doc,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2010·高考英语真题/2010年高考英语试卷（陕西）（解析卷）.doc,2010·高考英语真题/2010年高考英语试卷（陕西）（解析卷）.doc,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2010年高考真题----英语/2010年全国高考英语试题及答案-上海.doc,2010年高考真题----英语/2010年全国高考英语试题及答案-上海.doc,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2010年高考真题----英语/2010年全国高考英语试题及答案-全国1.doc,2010年高考真题----英语/2010年全国高考英语试题及答案-全国1.doc,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2010年高考真题----英语/2010年全国高考英语试题及答案-全国2.doc,2010年高考真题----英语/2010年全国高考英语试题及答案-全国2.doc,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2010年高考真题----英语/2010年全国高考英语试题及答案-北京.doc,2010年高考真题----英语/2010年全国高考英语试题及答案-北京.doc,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2010年高考真题----英语/2010年全国高考英语试题及答案-四川.doc,2010年高考真题----英语/2010年全国高考英语试题及答案-四川.doc,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2010年高考真题----英语/2010年全国高考英语试题及答案-天津.doc,2010年高考真题----英语/2010年全国高考英语试题及答案-天津.doc,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2010年高考真题----英语/2010年全国高考英语试题及答案-安徽.doc,2010年高考真题----英语/2010年全国高考英语试题及答案-安徽.doc,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2010年高考真题----英语/2010年全国高考英语试题及答案-山东.doc,2010年高考真题----英语/2010年全国高考英语试题及答案-山东.doc,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2010年高考真题----英语/2010年全国高考英语试题及答案-广东.doc,2010年高考真题----英语/2010年全国高考英语试题及答案-广东.doc,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2010年高考真题----英语/2010年全国高考英语试题及答案-新课标.doc,2010年高考真题----英语/2010年全国高考英语试题及答案-新课标.doc,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2010年高考真题----英语/2010年全国高考英语试题及答案-江苏.doc,2010年高考真题----英语/2010年全国高考英语试题及答案-江苏.doc,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2010年高考真题----英语/2010年全国高考英语试题及答案-江西.doc,2010年高考真题----英语/2010年全国高考英语试题及答案-江西.doc,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2010年高考真题----英语/2010年全国高考英语试题及答案-浙江.doc,2010年高考真题----英语/2010年全国高考英语试题及答案-浙江.doc,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2010年高考真题----英语/2010年全国高考英语试题及答案-海南.doc,2010年高考真题----英语/2010年全国高考英语试题及答案-海南.doc,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2010年高考真题----英语/2010年全国高考英语试题及答案-湖北.doc,2010年高考真题----英语/2010年全国高考英语试题及答案-湖北.doc,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2010年高考真题----英语/2010年全国高考英语试题及答案-湖南.doc,2010年高考真题----英语/2010年全国高考英语试题及答案-湖南.doc,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2010年高考真题----英语/2010年全国高考英语试题及答案-福建.doc,2010年高考真题----英语/2010年全国高考英语试题及答案-福建.doc,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2010年高考真题----英语/2010年全国高考英语试题及答案-辽宁.doc,2010年高考真题----英语/2010年全国高考英语试题及答案-辽宁.doc,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2010年高考真题----英语/2010年全国高考英语试题及答案-重庆.doc,2010年高考真题----英语/2010年全国高考英语试题及答案-重庆.doc,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2010年高考真题----英语/2010年全国高考英语试题及答案-陕西.doc,2010年高考真题----英语/2010年全国高考英语试题及答案-陕西.doc,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2011·高考英语真题/2011年高考英语试卷（上海）（秋考）听力音频.mp3,2011·高考英语真题/2011年高考英语试卷（上海）（秋考）听力音频.mp3,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2011·高考英语真题/2011年高考英语试卷（上海）（秋考）（空白卷）.doc,2011·高考英语真题/2011年高考英语试卷（上海）（秋考）（空白卷）.doc,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2011·高考英语真题/2011年高考英语试卷（上海）（秋考）（解析卷）.doc,2011·高考英语真题/2011年高考英语试卷（上海）（秋考）（解析卷）.doc,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2011·高考英语真题/2011年高考英语试卷（北京）听力音频.mp3,2011·高考英语真题/2011年高考英语试卷（北京）听力音频.mp3,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2011·高考英语真题/2011年高考英语试卷（北京）（空白卷）.doc,2011·高考英语真题/2011年高考英语试卷（北京）（空白卷）.doc,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2011·高考英语真题/2011年高考英语试卷（北京）（解析卷）.doc,2011·高考英语真题/2011年高考英语试卷（北京）（解析卷）.doc,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2011·高考英语真题/2011年高考英语试卷（四川）（空白卷）.doc,2011·高考英语真题/2011年高考英语试卷（四川）（空白卷）.doc,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2011·高考英语真题/2011年高考英语试卷（四川）（解析卷）.doc,2011·高考英语真题/2011年高考英语试卷（四川）（解析卷）.doc,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2011·高考英语真题/2011年高考英语试卷（天津）（空白卷）.doc,2011·高考英语真题/2011年高考英语试卷（天津）（空白卷）.doc,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2011·高考英语真题/2011年高考英语试卷（天津）（解析卷）.doc,2011·高考英语真题/2011年高考英语试卷（天津）（解析卷）.doc,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2011·高考英语真题/2011年高考英语试卷（山东）听力音频.mp3,2011·高考英语真题/2011年高考英语试卷（山东）听力音频.mp3,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2011·高考英语真题/2011年高考英语试卷（山东）（空白卷）.doc,2011·高考英语真题/2011年高考英语试卷（山东）（空白卷）.doc,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2011·高考英语真题/2011年高考英语试卷（山东）（解析卷）.doc,2011·高考英语真题/2011年高考英语试卷（山东）（解析卷）.doc,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2011·高考英语真题/2011年高考英语试卷（广东）（空白卷）.doc,2011·高考英语真题/2011年高考英语试卷（广东）（空白卷）.doc,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2011·高考英语真题/2011年高考英语试卷（广东）（解析卷）.doc,2011·高考英语真题/2011年高考英语试卷（广东）（解析卷）.doc,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2011·高考英语真题/2011年高考英语试卷（新课标）（空白卷）.doc,2011·高考英语真题/2011年高考英语试卷（新课标）（空白卷）.doc,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2011·高考英语真题/2011年高考英语试卷（新课标）（解析卷）.doc,2011·高考英语真题/2011年高考英语试卷（新课标）（解析卷）.doc,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2011·高考英语真题/2011年高考英语试卷（江苏）听力音频.mp3,2011·高考英语真题/2011年高考英语试卷（江苏）听力音频.mp3,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2011·高考英语真题/2011年高考英语试卷（江苏）（空白卷）.doc,2011·高考英语真题/2011年高考英语试卷（江苏）（空白卷）.doc,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2011·高考英语真题/2011年高考英语试卷（江苏）（解析卷）.doc,2011·高考英语真题/2011年高考英语试卷（江苏）（解析卷）.doc,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2011·高考英语真题/2011年高考英语试卷（浙江）（空白卷）.doc,2011·高考英语真题/2011年高考英语试卷（浙江）（空白卷）.doc,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2011·高考英语真题/2011年高考英语试卷（浙江）（解析卷）.doc,2011·高考英语真题/2011年高考英语试卷（浙江）（解析卷）.doc,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2011·高考英语真题/2011年高考英语试卷（湖南）听力音频.mp3,2011·高考英语真题/2011年高考英语试卷（湖南）听力音频.mp3,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2011·高考英语真题/2011年高考英语试卷（湖南）（空白卷）.docx,2011·高考英语真题/2011年高考英语试卷（湖南）（空白卷）.docx,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2011·高考英语真题/2011年高考英语试卷（湖南）（解析卷）.docx,2011·高考英语真题/2011年高考英语试卷（湖南）（解析卷）.docx,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2011·高考英语真题/2011年高考英语试卷（陕西）（空白卷）.docx,2011·高考英语真题/2011年高考英语试卷（陕西）（空白卷）.docx,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2011·高考英语真题/2011年高考英语试卷（陕西）（解析卷）.docx,2011·高考英语真题/2011年高考英语试卷（陕西）（解析卷）.docx,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2011年高考真题----英语/2011年全国高考英语试题及答案-上海.doc,2011年高考真题----英语/2011年全国高考英语试题及答案-上海.doc,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2011年高考真题----英语/2011年全国高考英语试题及答案-全国.doc,2011年高考真题----英语/2011年全国高考英语试题及答案-全国.doc,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2011年高考真题----英语/2011年全国高考英语试题及答案-北京.doc,2011年高考真题----英语/2011年全国高考英语试题及答案-北京.doc,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2011年高考真题----英语/2011年全国高考英语试题及答案-四川.doc,2011年高考真题----英语/2011年全国高考英语试题及答案-四川.doc,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2011年高考真题----英语/2011年全国高考英语试题及答案-天津.doc,2011年高考真题----英语/2011年全国高考英语试题及答案-天津.doc,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2011年高考真题----英语/2011年全国高考英语试题及答案-安徽.doc,2011年高考真题----英语/2011年全国高考英语试题及答案-安徽.doc,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2011年高考真题----英语/2011年全国高考英语试题及答案-山东.doc,2011年高考真题----英语/2011年全国高考英语试题及答案-山东.doc,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2011年高考真题----英语/2011年全国高考英语试题及答案-广东.doc,2011年高考真题----英语/2011年全国高考英语试题及答案-广东.doc,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2011年高考真题----英语/2011年全国高考英语试题及答案-新课标.doc,2011年高考真题----英语/2011年全国高考英语试题及答案-新课标.doc,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2011年高考真题----英语/2011年全国高考英语试题及答案-江苏.doc,2011年高考真题----英语/2011年全国高考英语试题及答案-江苏.doc,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2011年高考真题----英语/2011年全国高考英语试题及答案-江西.doc,2011年高考真题----英语/2011年全国高考英语试题及答案-江西.doc,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2011年高考真题----英语/2011年全国高考英语试题及答案-浙江.doc,2011年高考真题----英语/2011年全国高考英语试题及答案-浙江.doc,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2011年高考真题----英语/2011年全国高考英语试题及答案-湖北.doc,2011年高考真题----英语/2011年全国高考英语试题及答案-湖北.doc,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2011年高考真题----英语/2011年全国高考英语试题及答案-湖南.doc,2011年高考真题----英语/2011年全国高考英语试题及答案-湖南.doc,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2011年高考真题----英语/2011年全国高考英语试题及答案-福建.doc,2011年高考真题----英语/2011年全国高考英语试题及答案-福建.doc,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2011年高考真题----英语/2011年全国高考英语试题及答案-辽宁.doc,2011年高考真题----英语/2011年全国高考英语试题及答案-辽宁.doc,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2011年高考真题----英语/2011年全国高考英语试题及答案-重庆.doc,2011年高考真题----英语/2011年全国高考英语试题及答案-重庆.doc,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2011年高考真题----英语/2011年全国高考英语试题及答案-陕西.doc,2011年高考真题----英语/2011年全国高考英语试题及答案-陕西.doc,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2012·高考英语真题/2012年高考英语听力真题（重庆卷）.mp3,2012·高考英语真题/2012年高考英语听力真题（重庆卷）.mp3,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2012·高考英语真题/2012年高考英语试卷（上海）（秋考）听力音频.mp3,2012·高考英语真题/2012年高考英语试卷（上海）（秋考）听力音频.mp3,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2012·高考英语真题/2012年高考英语试卷（上海）（秋考）（空白卷）.doc,2012·高考英语真题/2012年高考英语试卷（上海）（秋考）（空白卷）.doc,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2012·高考英语真题/2012年高考英语试卷（上海）（秋考）（解析卷）.doc,2012·高考英语真题/2012年高考英语试卷（上海）（秋考）（解析卷）.doc,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2012·高考英语真题/2012年高考英语试卷（北京）听力音频.mp3,2012·高考英语真题/2012年高考英语试卷（北京）听力音频.mp3,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2012·高考英语真题/2012年高考英语试卷（北京）（空白卷）.doc,2012·高考英语真题/2012年高考英语试卷（北京）（空白卷）.doc,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2012·高考英语真题/2012年高考英语试卷（北京）（解析卷）.doc,2012·高考英语真题/2012年高考英语试卷（北京）（解析卷）.doc,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2012·高考英语真题/2012年高考英语试卷（四川）（空白卷）.doc,2012·高考英语真题/2012年高考英语试卷（四川）（空白卷）.doc,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2012·高考英语真题/2012年高考英语试卷（四川）（解析卷）.doc,2012·高考英语真题/2012年高考英语试卷（四川）（解析卷）.doc,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2012·高考英语真题/2012年高考英语试卷（天津）（空白卷）.doc,2012·高考英语真题/2012年高考英语试卷（天津）（空白卷）.doc,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2012·高考英语真题/2012年高考英语试卷（天津）（解析卷）.doc,2012·高考英语真题/2012年高考英语试卷（天津）（解析卷）.doc,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2012·高考英语真题/2012年高考英语试卷（安徽）听力音频.mp3,2012·高考英语真题/2012年高考英语试卷（安徽）听力音频.mp3,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2012·高考英语真题/2012年高考英语试卷（安徽）（空白卷）.doc,2012·高考英语真题/2012年高考英语试卷（安徽）（空白卷）.doc,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2012·高考英语真题/2012年高考英语试卷（安徽）（解析卷）.doc,2012·高考英语真题/2012年高考英语试卷（安徽）（解析卷）.doc,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2012·高考英语真题/2012年高考英语试卷（山东）（空白卷）.doc,2012·高考英语真题/2012年高考英语试卷（山东）（空白卷）.doc,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2012·高考英语真题/2012年高考英语试卷（山东）（解析卷）.doc,2012·高考英语真题/2012年高考英语试卷（山东）（解析卷）.doc,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2012·高考英语真题/2012年高考英语试卷（广东）（空白卷）.doc,2012·高考英语真题/2012年高考英语试卷（广东）（空白卷）.doc,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2012·高考英语真题/2012年高考英语试卷（广东）（解析卷）.doc,2012·高考英语真题/2012年高考英语试卷（广东）（解析卷）.doc,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2012·高考英语真题/2012年高考英语试卷（新课标）（空白卷）.doc,2012·高考英语真题/2012年高考英语试卷（新课标）（空白卷）.doc,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2012·高考英语真题/2012年高考英语试卷（新课标）（解析卷）.doc,2012·高考英语真题/2012年高考英语试卷（新课标）（解析卷）.doc,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2012·高考英语真题/2012年高考英语试卷（江苏）听力音频.mp3,2012·高考英语真题/2012年高考英语试卷（江苏）听力音频.mp3,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2012·高考英语真题/2012年高考英语试卷（江苏）（空白卷）   .doc,2012·高考英语真题/2012年高考英语试卷（江苏）（空白卷）   .doc,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2012·高考英语真题/2012年高考英语试卷（江苏）（解析卷）   .doc,2012·高考英语真题/2012年高考英语试卷（江苏）（解析卷）   .doc,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2012·高考英语真题/2012年高考英语试卷（江西）听力音频.mp3,2012·高考英语真题/2012年高考英语试卷（江西）听力音频.mp3,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2012·高考英语真题/2012年高考英语试卷（江西）（空白卷）.doc,2012·高考英语真题/2012年高考英语试卷（江西）（空白卷）.doc,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2012·高考英语真题/2012年高考英语试卷（江西）（解析卷）.doc,2012·高考英语真题/2012年高考英语试卷（江西）（解析卷）.doc,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2012·高考英语真题/2012年高考英语试卷（浙江）（空白卷）.doc,2012·高考英语真题/2012年高考英语试卷（浙江）（空白卷）.doc,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2012·高考英语真题/2012年高考英语试卷（浙江）（解析卷）.doc,2012·高考英语真题/2012年高考英语试卷（浙江）（解析卷）.doc,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2012·高考英语真题/2012年高考英语试卷（湖北）听力音频.mp3,2012·高考英语真题/2012年高考英语试卷（湖北）听力音频.mp3,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2012·高考英语真题/2012年高考英语试卷（湖北）（空白卷）.doc,2012·高考英语真题/2012年高考英语试卷（湖北）（空白卷）.doc,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2012·高考英语真题/2012年高考英语试卷（湖北）（解析卷）.doc,2012·高考英语真题/2012年高考英语试卷（湖北）（解析卷）.doc,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2012·高考英语真题/2012年高考英语试卷（湖南）听力音频.mp3,2012·高考英语真题/2012年高考英语试卷（湖南）听力音频.mp3,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2012·高考英语真题/2012年高考英语试卷（湖南）（空白卷）.doc,2012·高考英语真题/2012年高考英语试卷（湖南）（空白卷）.doc,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2012·高考英语真题/2012年高考英语试卷（湖南）（解析卷）.doc,2012·高考英语真题/2012年高考英语试卷（湖南）（解析卷）.doc,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2012·高考英语真题/2012年高考英语试卷（福建）（空白卷）.doc,2012·高考英语真题/2012年高考英语试卷（福建）（空白卷）.doc,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2012·高考英语真题/2012年高考英语试卷（福建）（解析卷）.doc,2012·高考英语真题/2012年高考英语试卷（福建）（解析卷）.doc,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2012·高考英语真题/2012年高考英语试卷（辽宁）（空白卷）.doc,2012·高考英语真题/2012年高考英语试卷（辽宁）（空白卷）.doc,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2012·高考英语真题/2012年高考英语试卷（辽宁）（解析卷）.doc,2012·高考英语真题/2012年高考英语试卷（辽宁）（解析卷）.doc,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2012·高考英语真题/2012年高考英语试卷（重庆）（空白卷）.doc,2012·高考英语真题/2012年高考英语试卷（重庆）（空白卷）.doc,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2012·高考英语真题/2012年高考英语试卷（重庆）（解析卷）.doc,2012·高考英语真题/2012年高考英语试卷（重庆）（解析卷）.doc,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2012·高考英语真题/2012年高考英语试卷（陕西）（空白卷）.docx,2012·高考英语真题/2012年高考英语试卷（陕西）（空白卷）.docx,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2012·高考英语真题/2012年高考英语试卷（陕西）（解析卷）.docx,2012·高考英语真题/2012年高考英语试卷（陕西）（解析卷）.docx,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2012年高考真题----英语/2012年上海卷英语听力.mp3,2012年高考真题----英语/2012年上海卷英语听力.mp3,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2012年高考真题----英语/2012年高考真题——英语听力（安徽卷）.mp3,2012年高考真题----英语/2012年高考真题——英语听力（安徽卷）.mp3,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2012年高考真题----英语/2012年高考真题——英语语文试题（新课标全国卷）word版含答案.doc,2012年高考真题----英语/2012年高考真题——英语语文试题（新课标全国卷）word版含答案.doc,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2012年高考真题----英语/2012年高考真题——英语（北京卷）Word版.doc,2012年高考真题----英语/2012年高考真题——英语（北京卷）Word版.doc,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2012年高考真题----英语/2012年高考真题——英语（四川卷）word版含答案.doc,2012年高考真题----英语/2012年高考真题——英语（四川卷）word版含答案.doc,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2012年高考真题----英语/2012年高考真题——英语（安徽卷）word 版.doc,2012年高考真题----英语/2012年高考真题——英语（安徽卷）word 版.doc,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2012年高考真题----英语/2012年高考真题——英语（新课标全国卷）word版含答案.doc,2012年高考真题----英语/2012年高考真题——英语（新课标全国卷）word版含答案.doc,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2012年高考真题----英语/2012年高考真题——英语（新课标卷）word版（含答案）.doc,2012年高考真题----英语/2012年高考真题——英语（新课标卷）word版（含答案）.doc,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2012年高考真题----英语/2012年高考真题——英语（新课标卷）（含答案）.doc,2012年高考真题----英语/2012年高考真题——英语（新课标卷）（含答案）.doc,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2012年高考真题----英语/2012年高考真题——英语（海南卷）word版（含答案）.doc,2012年高考真题----英语/2012年高考真题——英语（海南卷）word版（含答案）.doc,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2012年高考真题----英语/2012年高考真题——英语（湖北A卷）Word版.doc,2012年高考真题----英语/2012年高考真题——英语（湖北A卷）Word版.doc,retain,,not a conservative cleanup candidate,no
