source_file,source_relpath,extension,size_bytes,candidate_scope,candidate_categories,review_status,review_reason,publication_rule
/Users/shidianjin/Documents/高考英语/2011年高考真题----英语/2011年全国高考英语试题及答案-湖南.doc,2011年高考真题----英语/2011年全国高考英语试题及答案-湖南.doc,.doc,167936,paper_only_candidate,full_paper_candidate,review_required,path/name indicates a complete examination paper or mock exam,do_not_publish_until_structured_parse_and_answer_analysis_review
/Users/shidianjin/Documents/高考英语/2011年高考真题----英语/2011年全国高考英语试题及答案-福建.doc,2011年高考真题----英语/2011年全国高考英语试题及答案-福建.doc,.doc,496128,paper_only_candidate,full_paper_candidate,review_required,path/name indicates a complete examination paper or mock exam,do_not_publish_until_structured_parse_and_answer_analysis_review
/Users/shidianjin/Documents/高考英语/2011年高考真题----英语/2011年全国高考英语试题及答案-辽宁.doc,2011年高考真题----英语/2011年全国高考英语试题及答案-辽宁.doc,.doc,116224,paper_only_candidate,full_paper_candidate,review_required,path/name indicates a complete examination paper or mock exam,do_not_publish_until_structured_parse_and_answer_analysis_review
/Users/shidianjin/Documents/高考英语/2011年高考真题----英语/2011年全国高考英语试题及答案-重庆.doc,2011年高考真题----英语/2011年全国高考英语试题及答案-重庆.doc,.doc,126976,paper_only_candidate,full_paper_candidate,review_required,path/name indicates a complete examination paper or mock exam,do_not_publish_until_structured_parse_and_answer_analysis_review
/Users/shidianjin/Documents/高考英语/2011年高考真题----英语/2011年全国高考英语试题及答案-陕西.doc,2011年高考真题----英语/2011年全国高考英语试题及答案-陕西.doc,.doc,136704,paper_only_candidate,full_paper_candidate,review_required,path/name indicates a complete examination paper or mock exam,do_not_publish_until_structured_parse_and_answer_analysis_review
/Users/shidianjin/Documents/高考英语/2012·高考英语真题/2012年高考英语听力真题（重庆卷）.mp3,2012·高考英语真题/2012年高考英语听力真题（重庆卷）.mp3,.mp3,10129493,paper_only_candidate,"full_paper_candidate,media_source",review_required,path/name indicates a complete examination paper or mock exam; audio/video source asset; establish mapping only,do_not_publish_until_structured_parse_and_answer_analysis_review
/Users/shidianjin/Documents/高考英语/2012·高考英语真题/2012年高考英语试卷（上海）（秋考）听力音频.mp3,2012·高考英语真题/2012年高考英语试卷（上海）（秋考）听力音频.mp3,.mp3,22559253,paper_only_candidate,"full_paper_candidate,media_source",review_required,path/name indicates a complete examination paper or mock exam; audio/video source asset; establish mapping only,do_not_publish_until_structured_parse_and_answer_analysis_review
/Users/shidianjin/Documents/高考英语/2012·高考英语真题/2012年高考英语试卷（上海）（秋考）（空白卷）.doc,2012·高考英语真题/2012年高考英语试卷（上海）（秋考）（空白卷）.doc,.doc,597504,paper_only_candidate,full_paper_candidate,review_required,path/name indicates a complete examination paper or mock exam,do_not_publish_until_structured_parse_and_answer_analysis_review
/Users/shidianjin/Documents/高考英语/2012·高考英语真题/2012年高考英语试卷（上海）（秋考）（解析卷）.doc,2012·高考英语真题/2012年高考英语试卷（上海）（秋考）（解析卷）.doc,.doc,822784,paper_only_candidate,full_paper_candidate,review_required,path/name indicates a complete examination paper or mock exam,do_not_publish_until_structured_parse_and_answer_analysis_review
/Users/shidianjin/Documents/高考英语/2012·高考英语真题/2012年高考英语试卷（北京）听力音频.mp3,2012·高考英语真题/2012年高考英语试卷（北京）听力音频.mp3,.mp3,4987146,paper_only_candidate,"full_paper_candidate,media_source",review_required,path/name indicates a complete examination paper or mock exam; audio/video source asset; establish mapping only,do_not_publish_until_structured_parse_and_answer_analysis_review
/Users/shidianjin/Documents/高考英语/2012·高考英语真题/2012年高考英语试卷（北京）（空白卷）.doc,2012·高考英语真题/2012年高考英语试卷（北京）（空白卷）.doc,.doc,517120,paper_only_candidate,full_paper_candidate,review_required,path/name indicates a complete examination paper or mock exam,do_not_publish_until_structured_parse_and_answer_analysis_review
/Users/shidianjin/Documents/高考英语/2012·高考英语真题/2012年高考英语试卷（北京）（解析卷）.doc,2012·高考英语真题/2012年高考英语试卷（北京）（解析卷）.doc,.doc,539648,paper_only_candidate,full_paper_candidate,review_required,path/name indicates a complete examination paper or mock exam,do_not_publish_until_structured_parse_and_answer_analysis_review
/Users/shidianjin/Documents/高考英语/2012·高考英语真题/2012年高考英语试卷（四川）（空白卷）.doc,2012·高考英语真题/2012年高考英语试卷（四川）（空白卷）.doc,.doc,90112,paper_only_candidate,full_paper_candidate,review_required,path/name indicates a complete examination paper or mock exam,do_not_publish_until_structured_parse_and_answer_analysis_review
/Users/shidianjin/Documents/高考英语/2012·高考英语真题/2012年高考英语试卷（四川）（解析卷）.doc,2012·高考英语真题/2012年高考英语试卷（四川）（解析卷）.doc,.doc,122368,paper_only_candidate,full_paper_candidate,review_required,path/name indicates a complete examination paper or mock exam,do_not_publish_until_structured_parse_and_answer_analysis_review
/Users/shidianjin/Documents/高考英语/2012·高考英语真题/2012年高考英语试卷（天津）（空白卷）.doc,2012·高考英语真题/2012年高考英语试卷（天津）（空白卷）.doc,.doc,82944,paper_only_candidate,full_paper_candidate,review_required,path/name indicates a complete examination paper or mock exam,do_not_publish_until_structured_parse_and_answer_analysis_review
/Users/shidianjin/Documents/高考英语/2012·高考英语真题/2012年高考英语试卷（天津）（解析卷）.doc,2012·高考英语真题/2012年高考英语试卷（天津）（解析卷）.doc,.doc,118784,paper_only_candidate,full_paper_candidate,review_required,path/name indicates a complete examination paper or mock exam,do_not_publish_until_structured_parse_and_answer_analysis_review
/Users/shidianjin/Documents/高考英语/2012·高考英语真题/2012年高考英语试卷（安徽）听力音频.mp3,2012·高考英语真题/2012年高考英语试卷（安徽）听力音频.mp3,.mp3,21911901,paper_only_candidate,"full_paper_candidate,media_source",review_required,path/name indicates a complete examination paper or mock exam; audio/video source asset; establish mapping only,do_not_publish_until_structured_parse_and_answer_analysis_review
/Users/shidianjin/Documents/高考英语/2012·高考英语真题/2012年高考英语试卷（安徽）（空白卷）.doc,2012·高考英语真题/2012年高考英语试卷（安徽）（空白卷）.doc,.doc,475648,paper_only_candidate,full_paper_candidate,review_required,path/name indicates a complete examination paper or mock exam,do_not_publish_until_structured_parse_and_answer_analysis_review
/Users/shidianjin/Documents/高考英语/2012·高考英语真题/2012年高考英语试卷（安徽）（解析卷）.doc,2012·高考英语真题/2012年高考英语试卷（安徽）（解析卷）.doc,.doc,711680,paper_only_candidate,full_paper_candidate,review_required,path/name indicates a complete examination paper or mock exam,do_not_publish_until_structured_parse_and_answer_analysis_review
/Users/shidianjin/Documents/高考英语/2012·高考英语真题/2012年高考英语试卷（山东）（空白卷）.doc,2012·高考英语真题/2012年高考英语试卷（山东）（空白卷）.doc,.doc,529920,paper_only_candidate,full_paper_candidate,review_required,path/name indicates a complete examination paper or mock exam,do_not_publish_until_structured_parse_and_answer_analysis_review
/Users/shidianjin/Documents/高考英语/2012·高考英语真题/2012年高考英语试卷（山东）（解析卷）.doc,2012·高考英语真题/2012年高考英语试卷（山东）（解析卷）.doc,.doc,833024,paper_only_candidate,full_paper_candidate,review_required,path/name indicates a complete examination paper or mock exam,do_not_publish_until_structured_parse_and_answer_analysis_review
/Users/shidianjin/Documents/高考英语/2012·高考英语真题/2012年高考英语试卷（广东）（空白卷）.doc,2012·高考英语真题/2012年高考英语试卷（广东）（空白卷）.doc,.doc,541696,paper_only_candidate,full_paper_candidate,review_required,path/name indicates a complete examination paper or mock exam,do_not_publish_until_structured_parse_and_answer_analysis_review
/Users/shidianjin/Documents/高考英语/2012·高考英语真题/2012年高考英语试卷（广东）（解析卷）.doc,2012·高考英语真题/2012年高考英语试卷（广东）（解析卷）.doc,.doc,640512,paper_only_candidate,full_paper_candidate,review_required,path/name indicates a complete examination paper or mock exam,do_not_publish_until_structured_parse_and_answer_analysis_review
/Users/shidianjin/Documents/高考英语/2012·高考英语真题/2012年高考英语试卷（新课标）（空白卷）.doc,2012·高考英语真题/2012年高考英语试卷（新课标）（空白卷）.doc,.doc,57856,paper_only_candidate,full_paper_candidate,review_required,path/name indicates a complete examination paper or mock exam,do_not_publish_until_structured_parse_and_answer_analysis_review
/Users/shidianjin/Documents/高考英语/2012·高考英语真题/2012年高考英语试卷（新课标）（解析卷）.doc,2012·高考英语真题/2012年高考英语试卷（新课标）（解析卷）.doc,.doc,121344,paper_only_candidate,full_paper_candidate,review_required,path/name indicates a complete examination paper or mock exam,do_not_publish_until_structured_parse_and_answer_analysis_review
/Users/shidianjin/Documents/高考英语/2012·高考英语真题/2012年高考英语试卷（江苏）听力音频.mp3,2012·高考英语真题/2012年高考英语试卷（江苏）听力音频.mp3,.mp3,10937444,paper_only_candidate,"full_paper_candidate,media_source",review_required,path/name indicates a complete examination paper or mock exam; audio/video source asset; establish mapping only,do_not_publish_until_structured_parse_and_answer_analysis_review
/Users/shidianjin/Documents/高考英语/2012·高考英语真题/2012年高考英语试卷（江苏）（空白卷）   .doc,2012·高考英语真题/2012年高考英语试卷（江苏）（空白卷）   .doc,.doc,666624,paper_only_candidate,full_paper_candidate,review_required,path/name indicates a complete examination paper or mock exam,do_not_publish_until_structured_parse_and_answer_analysis_review
/Users/shidianjin/Documents/高考英语/2012·高考英语真题/2012年高考英语试卷（江苏）（解析卷）   .doc,2012·高考英语真题/2012年高考英语试卷（江苏）（解析卷）   .doc,.doc,1114624,paper_only_candidate,full_paper_candidate,review_required,path/name indicates a complete examination paper or mock exam,do_not_publish_until_structured_parse_and_answer_analysis_review
/Users/shidianjin/Documents/高考英语/2012·高考英语真题/2012年高考英语试卷（江西）听力音频.mp3,2012·高考英语真题/2012年高考英语试卷（江西）听力音频.mp3,.mp3,10936782,paper_only_candidate,"full_paper_candidate,media_source",review_required,path/name indicates a complete examination paper or mock exam; audio/video source asset; establish mapping only,do_not_publish_until_structured_parse_and_answer_analysis_review
/Users/shidianjin/Documents/高考英语/2012·高考英语真题/2012年高考英语试卷（江西）（空白卷）.doc,2012·高考英语真题/2012年高考英语试卷（江西）（空白卷）.doc,.doc,416256,paper_only_candidate,full_paper_candidate,review_required,path/name indicates a complete examination paper or mock exam,do_not_publish_until_structured_parse_and_answer_analysis_review
/Users/shidianjin/Documents/高考英语/2012·高考英语真题/2012年高考英语试卷（江西）（解析卷）.doc,2012·高考英语真题/2012年高考英语试卷（江西）（解析卷）.doc,.doc,509952,paper_only_candidate,full_paper_candidate,review_required,path/name indicates a complete examination paper or mock exam,do_not_publish_until_structured_parse_and_answer_analysis_review
/Users/shidianjin/Documents/高考英语/2012·高考英语真题/2012年高考英语试卷（浙江）（空白卷）.doc,2012·高考英语真题/2012年高考英语试卷（浙江）（空白卷）.doc,.doc,98304,paper_only_candidate,full_paper_candidate,review_required,path/name indicates a complete examination paper or mock exam,do_not_publish_until_structured_parse_and_answer_analysis_review
/Users/shidianjin/Documents/高考英语/2012·高考英语真题/2012年高考英语试卷（浙江）（解析卷）.doc,2012·高考英语真题/2012年高考英语试卷（浙江）（解析卷）.doc,.doc,147968,paper_only_candidate,full_paper_candidate,review_required,path/name indicates a complete examination paper or mock exam,do_not_publish_until_structured_parse_and_answer_analysis_review
/Users/shidianjin/Documents/高考英语/2012·高考英语真题/2012年高考英语试卷（湖北）听力音频.mp3,2012·高考英语真题/2012年高考英语试卷（湖北）听力音频.mp3,.mp3,11536579,paper_only_candidate,"full_paper_candidate,media_source",review_required,path/name indicates a complete examination paper or mock exam; audio/video source asset; establish mapping only,do_not_publish_until_structured_parse_and_answer_analysis_review
/Users/shidianjin/Documents/高考英语/2012·高考英语真题/2012年高考英语试卷（湖北）（空白卷）.doc,2012·高考英语真题/2012年高考英语试卷（湖北）（空白卷）.doc,.doc,686080,paper_only_candidate,full_paper_candidate,review_required,path/name indicates a complete examination paper or mock exam,do_not_publish_until_structured_parse_and_answer_analysis_review
/Users/shidianjin/Documents/高考英语/2012·高考英语真题/2012年高考英语试卷（湖北）（解析卷）.doc,2012·高考英语真题/2012年高考英语试卷（湖北）（解析卷）.doc,.doc,851968,paper_only_candidate,full_paper_candidate,review_required,path/name indicates a complete examination paper or mock exam,do_not_publish_until_structured_parse_and_answer_analysis_review
/Users/shidianjin/Documents/高考英语/2012·高考英语真题/2012年高考英语试卷（湖南）听力音频.mp3,2012·高考英语真题/2012年高考英语试卷（湖南）听力音频.mp3,.mp3,5207503,paper_only_candidate,"full_paper_candidate,media_source",review_required,path/name indicates a complete examination paper or mock exam; audio/video source asset; establish mapping only,do_not_publish_until_structured_parse_and_answer_analysis_review
/Users/shidianjin/Documents/高考英语/2012·高考英语真题/2012年高考英语试卷（湖南）（空白卷）.doc,2012·高考英语真题/2012年高考英语试卷（湖南）（空白卷）.doc,.doc,471040,paper_only_candidate,full_paper_candidate,review_required,path/name indicates a complete examination paper or mock exam,do_not_publish_until_structured_parse_and_answer_analysis_review
/Users/shidianjin/Documents/高考英语/2012·高考英语真题/2012年高考英语试卷（湖南）（解析卷）.doc,2012·高考英语真题/2012年高考英语试卷（湖南）（解析卷）.doc,.doc,596992,paper_only_candidate,full_paper_candidate,review_required,path/name indicates a complete examination paper or mock exam,do_not_publish_until_structured_parse_and_answer_analysis_review
/Users/shidianjin/Documents/高考英语/2012·高考英语真题/2012年高考英语试卷（福建）（空白卷）.doc,2012·高考英语真题/2012年高考英语试卷（福建）（空白卷）.doc,.doc,435712,paper_only_candidate,full_paper_candidate,review_required,path/name indicates a complete examination paper or mock exam,do_not_publish_until_structured_parse_and_answer_analysis_review
/Users/shidianjin/Documents/高考英语/2012·高考英语真题/2012年高考英语试卷（福建）（解析卷）.doc,2012·高考英语真题/2012年高考英语试卷（福建）（解析卷）.doc,.doc,518656,paper_only_candidate,full_paper_candidate,review_required,path/name indicates a complete examination paper or mock exam,do_not_publish_until_structured_parse_and_answer_analysis_review
/Users/shidianjin/Documents/高考英语/2012·高考英语真题/2012年高考英语试卷（辽宁）（空白卷）.doc,2012·高考英语真题/2012年高考英语试卷（辽宁）（空白卷）.doc,.doc,625152,paper_only_candidate,full_paper_candidate,review_required,path/name indicates a complete examination paper or mock exam,do_not_publish_until_structured_parse_and_answer_analysis_review
/Users/shidianjin/Documents/高考英语/2012·高考英语真题/2012年高考英语试卷（辽宁）（解析卷）.doc,2012·高考英语真题/2012年高考英语试卷（辽宁）（解析卷）.doc,.doc,776704,paper_only_candidate,full_paper_candidate,review_required,path/name indicates a complete examination paper or mock exam,do_not_publish_until_structured_parse_and_answer_analysis_review
/Users/shidianjin/Documents/高考英语/2012·高考英语真题/2012年高考英语试卷（重庆）（空白卷）.doc,2012·高考英语真题/2012年高考英语试卷（重庆）（空白卷）.doc,.doc,477184,paper_only_candidate,full_paper_candidate,review_required,path/name indicates a complete examination paper or mock exam,do_not_publish_until_structured_parse_and_answer_analysis_review
/Users/shidianjin/Documents/高考英语/2012·高考英语真题/2012年高考英语试卷（重庆）（解析卷）.doc,2012·高考英语真题/2012年高考英语试卷（重庆）（解析卷）.doc,.doc,695808,paper_only_candidate,full_paper_candidate,review_required,path/name indicates a complete examination paper or mock exam,do_not_publish_until_structured_parse_and_answer_analysis_review
/Users/shidianjin/Documents/高考英语/2012·高考英语真题/2012年高考英语试卷（陕西）（空白卷）.docx,2012·高考英语真题/2012年高考英语试卷（陕西）（空白卷）.docx,.docx,56214,paper_only_candidate,full_paper_candidate,review_required,path/name indicates a complete examination paper or mock exam,do_not_publish_until_structured_parse_and_answer_analysis_review
/Users/shidianjin/Documents/高考英语/2012·高考英语真题/2012年高考英语试卷（陕西）（解析卷）.docx,2012·高考英语真题/2012年高考英语试卷（陕西）（解析卷）.docx,.docx,65538,paper_only_candidate,full_paper_candidate,review_required,path/name indicates a complete examination paper or mock exam,do_not_publish_until_structured_parse_and_answer_analysis_review
/Users/shidianjin/Documents/高考英语/2012年高考真题----英语/2012年上海卷英语听力.mp3,2012年高考真题----英语/2012年上海卷英语听力.mp3,.mp3,17530880,paper_only_candidate,"full_paper_candidate,media_source",review_required,path/name indicates a complete examination paper or mock exam; audio/video source asset; establish mapping only,do_not_publish_until_structured_parse_and_answer_analysis_review
/Users/shidianjin/Documents/高考英语/2012年高考真题----英语/2012年高考真题——英语听力（安徽卷）.mp3,2012年高考真题----英语/2012年高考真题——英语听力（安徽卷）.mp3,.mp3,9927320,paper_only_candidate,"full_paper_candidate,media_source",review_required,path/name indicates a complete examination paper or mock exam; audio/video source asset; establish mapping only,do_not_publish_until_structured_parse_and_answer_analysis_review
/Users/shidianjin/Documents/高考英语/2012年高考真题----英语/2012年高考真题——英语语文试题（新课标全国卷）word版含答案.doc,2012年高考真题----英语/2012年高考真题——英语语文试题（新课标全国卷）word版含答案.doc,.doc,144896,paper_only_candidate,full_paper_candidate,review_required,path/name indicates a complete examination paper or mock exam,do_not_publish_until_structured_parse_and_answer_analysis_review
/Users/shidianjin/Documents/高考英语/2012年高考真题----英语/2012年高考真题——英语（北京卷）Word版.doc,2012年高考真题----英语/2012年高考真题——英语（北京卷）Word版.doc,.doc,407040,paper_only_candidate,full_paper_candidate,review_required,path/name indicates a complete examination paper or mock exam,do_not_publish_until_structured_parse_and_answer_analysis_review
/Users/shidianjin/Documents/高考英语/2012年高考真题----英语/2012年高考真题——英语（四川卷）word版含答案.doc,2012年高考真题----英语/2012年高考真题——英语（四川卷）word版含答案.doc,.doc,87040,paper_only_candidate,full_paper_candidate,review_required,path/name indicates a complete examination paper or mock exam,do_not_publish_until_structured_parse_and_answer_analysis_review
/Users/shidianjin/Documents/高考英语/2012年高考真题----英语/2012年高考真题——英语（安徽卷）word 版.doc,2012年高考真题----英语/2012年高考真题——英语（安徽卷）word 版.doc,.doc,133632,paper_only_candidate,full_paper_candidate,review_required,path/name indicates a complete examination paper or mock exam,do_not_publish_until_structured_parse_and_answer_analysis_review
/Users/shidianjin/Documents/高考英语/2012年高考真题----英语/2012年高考真题——英语（新课标全国卷）word版含答案.doc,2012年高考真题----英语/2012年高考真题——英语（新课标全国卷）word版含答案.doc,.doc,100352,paper_only_candidate,full_paper_candidate,review_required,path/name indicates a complete examination paper or mock exam,do_not_publish_until_structured_parse_and_answer_analysis_review
/Users/shidianjin/Documents/高考英语/2012年高考真题----英语/2012年高考真题——英语（新课标卷）word版（含答案）.doc,2012年高考真题----英语/2012年高考真题——英语（新课标卷）word版（含答案）.doc,.doc,152064,paper_only_candidate,full_paper_candidate,review_required,path/name indicates a complete examination paper or mock exam,do_not_publish_until_structured_parse_and_answer_analysis_review
/Users/shidianjin/Documents/高考英语/2012年高考真题----英语/2012年高考真题——英语（新课标卷）（含答案）.doc,2012年高考真题----英语/2012年高考真题——英语（新课标卷）（含答案）.doc,.doc,3275776,paper_only_candidate,full_paper_candidate,review_required,path/name indicates a complete examination paper or mock exam,do_not_publish_until_structured_parse_and_answer_analysis_review
/Users/shidianjin/Documents/高考英语/2012年高考真题----英语/2012年高考真题——英语（海南卷）word版（含答案）.doc,2012年高考真题----英语/2012年高考真题——英语（海南卷）word版（含答案）.doc,.doc,153600,paper_only_candidate,full_paper_candidate,review_required,path/name indicates a complete examination paper or mock exam,do_not_publish_until_structured_parse_and_answer_analysis_review
/Users/shidianjin/Documents/高考英语/2012年高考真题----英语/2012年高考真题——英语（湖北A卷）Word版.doc,2012年高考真题----英语/2012年高考真题——英语（湖北A卷）Word版.doc,.doc,160256,paper_only_candidate,full_paper_candidate,review_required,path/name indicates a complete examination paper or mock exam,do_not_publish_until_structured_parse_and_answer_analysis_review
/Users/shidianjin/Documents/高考英语/2012年高考真题----英语/2012年高考真题——英语（湖北卷）word版.doc,2012年高考真题----英语/2012年高考真题——英语（湖北卷）word版.doc,.doc,119808,paper_only_candidate,full_paper_candidate,review_required,path/name indicates a complete examination paper or mock exam,do_not_publish_until_structured_parse_and_answer_analysis_review
/Users/shidianjin/Documents/高考英语/2012年高考真题----英语/2012年高考真题——英语（湖北卷）word解析版.doc,2012年高考真题----英语/2012年高考真题——英语（湖北卷）word解析版.doc,.doc,180224,paper_only_candidate,full_paper_candidate,review_required,path/name indicates a complete examination paper or mock exam,do_not_publish_until_structured_parse_and_answer_analysis_review
/Users/shidianjin/Documents/高考英语/2012年高考真题----英语/2012年高考真题——英语（湖南卷）word版.doc,2012年高考真题----英语/2012年高考真题——英语（湖南卷）word版.doc,.doc,558080,paper_only_candidate,full_paper_candidate,review_required,path/name indicates a complete examination paper or mock exam,do_not_publish_until_structured_parse_and_answer_analysis_review
/Users/shidianjin/Documents/高考英语/2012年高考真题----英语/2012年高考真题——英语（重庆卷）word版.doc,2012年高考真题----英语/2012年高考真题——英语（重庆卷）word版.doc,.doc,165376,paper_only_candidate,full_paper_candidate,review_required,path/name indicates a complete examination paper or mock exam,do_not_publish_until_structured_parse_and_answer_analysis_review
/Users/shidianjin/Documents/高考英语/2012年高考真题----英语/2012年高考真题——英语（重庆卷）word版含答案.doc,2012年高考真题----英语/2012年高考真题——英语（重庆卷）word版含答案.doc,.doc,184832,paper_only_candidate,full_paper_candidate,review_required,path/name indicates a complete examination paper or mock exam,do_not_publish_until_structured_parse_and_answer_analysis_review
/Users/shidianjin/Documents/高考英语/2013·高考英语真题/2013年高考英语听力真题（重庆卷）.mp3,2013·高考英语真题/2013年高考英语听力真题（重庆卷）.mp3,.mp3,29519667,paper_only_candidate,"full_paper_candidate,media_source",review_required,path/name indicates a complete examination paper or mock exam; audio/video source asset; establish mapping only,do_not_publish_until_structured_parse_and_answer_analysis_review
/Users/shidianjin/Documents/高考英语/2013·高考英语真题/2013年高考英语试卷（上海）（秋考）听力音频.mp3,2013·高考英语真题/2013年高考英语试卷（上海）（秋考）听力音频.mp3,.mp3,23500131,paper_only_candidate,"full_paper_candidate,media_source",review_required,path/name indicates a complete examination paper or mock exam; audio/video source asset; establish mapping only,do_not_publish_until_structured_parse_and_answer_analysis_review
/Users/shidianjin/Documents/高考英语/2013·高考英语真题/2013年高考英语试卷（上海）（秋考）（空白卷）.doc,2013·高考英语真题/2013年高考英语试卷（上海）（秋考）（空白卷）.doc,.doc,94720,paper_only_candidate,full_paper_candidate,review_required,path/name indicates a complete examination paper or mock exam,do_not_publish_until_structured_parse_and_answer_analysis_review
/Users/shidianjin/Documents/高考英语/2013·高考英语真题/2013年高考英语试卷（上海）（秋考）（解析卷）.doc,2013·高考英语真题/2013年高考英语试卷（上海）（秋考）（解析卷）.doc,.doc,95232,paper_only_candidate,full_paper_candidate,review_required,path/name indicates a complete examination paper or mock exam,do_not_publish_until_structured_parse_and_answer_analysis_review
/Users/shidianjin/Documents/高考英语/2013·高考英语真题/2013年高考英语试卷（北京）听力音频.mp3,2013·高考英语真题/2013年高考英语试卷（北京）听力音频.mp3,.mp3,4049381,paper_only_candidate,"full_paper_candidate,media_source",review_required,path/name indicates a complete examination paper or mock exam; audio/video source asset; establish mapping only,do_not_publish_until_structured_parse_and_answer_analysis_review
/Users/shidianjin/Documents/高考英语/2013·高考英语真题/2013年高考英语试卷（北京）（空白卷）.doc,2013·高考英语真题/2013年高考英语试卷（北京）（空白卷）.doc,.doc,333312,paper_only_candidate,full_paper_candidate,review_required,path/name indicates a complete examination paper or mock exam,do_not_publish_until_structured_parse_and_answer_analysis_review
/Users/shidianjin/Documents/高考英语/2013·高考英语真题/2013年高考英语试卷（北京）（解析卷）.doc,2013·高考英语真题/2013年高考英语试卷（北京）（解析卷）.doc,.doc,281600,paper_only_candidate,full_paper_candidate,review_required,path/name indicates a complete examination paper or mock exam,do_not_publish_until_structured_parse_and_answer_analysis_review
/Users/shidianjin/Documents/高考英语/2013·高考英语真题/2013年高考英语试卷（四川）（空白卷）.doc,2013·高考英语真题/2013年高考英语试卷（四川）（空白卷）.doc,.doc,67072,paper_only_candidate,full_paper_candidate,review_required,path/name indicates a complete examination paper or mock exam,do_not_publish_until_structured_parse_and_answer_analysis_review
/Users/shidianjin/Documents/高考英语/2013·高考英语真题/2013年高考英语试卷（四川）（解析卷）.doc,2013·高考英语真题/2013年高考英语试卷（四川）（解析卷）.doc,.doc,94208,paper_only_candidate,full_paper_candidate,review_required,path/name indicates a complete examination paper or mock exam,do_not_publish_until_structured_parse_and_answer_analysis_review
/Users/shidianjin/Documents/高考英语/2013·高考英语真题/2013年高考英语试卷（天津）（空白卷）.doc,2013·高考英语真题/2013年高考英语试卷（天津）（空白卷）.doc,.doc,71168,paper_only_candidate,full_paper_candidate,review_required,path/name indicates a complete examination paper or mock exam,do_not_publish_until_structured_parse_and_answer_analysis_review
/Users/shidianjin/Documents/高考英语/2013·高考英语真题/2013年高考英语试卷（天津）（解析卷）.doc,2013·高考英语真题/2013年高考英语试卷（天津）（解析卷）.doc,.doc,129024,paper_only_candidate,full_paper_candidate,review_required,path/name indicates a complete examination paper or mock exam,do_not_publish_until_structured_parse_and_answer_analysis_review
/Users/shidianjin/Documents/高考英语/2013·高考英语真题/2013年高考英语试卷（安徽）听力音频.mp3,2013·高考英语真题/2013年高考英语试卷（安徽）听力音频.mp3,.mp3,11482637,paper_only_candidate,"full_paper_candidate,media_source",review_required,path/name indicates a complete examination paper or mock exam; audio/video source asset; establish mapping only,do_not_publish_until_structured_parse_and_answer_analysis_review
/Users/shidianjin/Documents/高考英语/2013·高考英语真题/2013年高考英语试卷（安徽）（空白卷）.doc,2013·高考英语真题/2013年高考英语试卷（安徽）（空白卷）.doc,.doc,1151488,paper_only_candidate,full_paper_candidate,review_required,path/name indicates a complete examination paper or mock exam,do_not_publish_until_structured_parse_and_answer_analysis_review
/Users/shidianjin/Documents/高考英语/2013·高考英语真题/2013年高考英语试卷（安徽）（解析卷）.doc,2013·高考英语真题/2013年高考英语试卷（安徽）（解析卷）.doc,.doc,1893888,paper_only_candidate,full_paper_candidate,review_required,path/name indicates a complete examination paper or mock exam,do_not_publish_until_structured_parse_and_answer_analysis_review
/Users/shidianjin/Documents/高考英语/2013·高考英语真题/2013年高考英语试卷（山东）听力音频.mp3,2013·高考英语真题/2013年高考英语试卷（山东）听力音频.mp3,.mp3,6303624,paper_only_candidate,"full_paper_candidate,media_source",review_required,path/name indicates a complete examination paper or mock exam; audio/video source asset; establish mapping only,do_not_publish_until_structured_parse_and_answer_analysis_review
/Users/shidianjin/Documents/高考英语/2013·高考英语真题/2013年高考英语试卷（山东）（空白卷）.doc,2013·高考英语真题/2013年高考英语试卷（山东）（空白卷）.doc,.doc,621568,paper_only_candidate,full_paper_candidate,review_required,path/name indicates a complete examination paper or mock exam,do_not_publish_until_structured_parse_and_answer_analysis_review
/Users/shidianjin/Documents/高考英语/2013·高考英语真题/2013年高考英语试卷（山东）（解析卷）.doc,2013·高考英语真题/2013年高考英语试卷（山东）（解析卷）.doc,.doc,1356288,paper_only_candidate,full_paper_candidate,review_required,path/name indicates a complete examination paper or mock exam,do_not_publish_until_structured_parse_and_answer_analysis_review
/Users/shidianjin/Documents/高考英语/2013·高考英语真题/2013年高考英语试卷（广东）（空白卷）.doc,2013·高考英语真题/2013年高考英语试卷（广东）（空白卷）.doc,.doc,1406464,paper_only_candidate,full_paper_candidate,review_required,path/name indicates a complete examination paper or mock exam,do_not_publish_until_structured_parse_and_answer_analysis_review
/Users/shidianjin/Documents/高考英语/2013·高考英语真题/2013年高考英语试卷（广东）（解析卷）.doc,2013·高考英语真题/2013年高考英语试卷（广东）（解析卷）.doc,.doc,2171904,paper_only_candidate,full_paper_candidate,review_required,path/name indicates a complete examination paper or mock exam,do_not_publish_until_structured_parse_and_answer_analysis_review
/Users/shidianjin/Documents/高考英语/2013·高考英语真题/2013年高考英语试卷（新课标Ⅰ卷）（空白卷）.doc,2013·高考英语真题/2013年高考英语试卷（新课标Ⅰ卷）（空白卷）.doc,.doc,74752,paper_only_candidate,full_paper_candidate,review_required,path/name indicates a complete examination paper or mock exam,do_not_publish_until_structured_parse_and_answer_analysis_review
